Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_boss_reward_bigmoney	cd_boss_reward_bigmoney	3052	Boss_Reward_BigMoney	12187			itemicon_cd_boss_reward_bigmoney	no
cd_boss_reward_bountyreduction	cd_boss_reward_bountyreduction	3079	Boss_Reward_BountyReduction	12211			itemicon_cd_boss_reward_bountyreduction	no
cd_boss_reward_catfishmap	cd_boss_reward_catfishmap	3060	Boss_Reward_CatFishMap	12196			itemicon_cd_boss_reward_catfishmap	no
cd_boss_reward_efficiency	cd_boss_reward_efficiency	3084	Boss_Reward_Efficiency_Charm	12214			itemicon_cd_boss_reward_efficiency	no
cd_boss_reward_graymanes	cd_boss_reward_graymanes	3050	Boss_Reward_Graymanes	12185			itemicon_cd_boss_reward_graymanes	no
cd_boss_reward_knowledgeoverview	cd_boss_reward_knowledgeoverview	3067	Boss_Reward_KnowledgeOverview	12203			itemicon_cd_boss_reward_knowledgeoverview	no
cd_boss_reward_kweidencontribution	cd_boss_reward_kweidencontribution	3061	Boss_Reward_KweidenContribution	12197			itemicon_cd_boss_reward_kweidencontribution	no
cd_boss_reward_kweidennode	cd_boss_reward_kweidennode	3055	Boss_Reward_KweidenNode	12190			itemicon_cd_boss_reward_kweidennode	no
cd_boss_reward_largestone	cd_boss_reward_largestone	3054	Boss_Reward_LargeStone	12189			itemicon_cd_boss_reward_largestone	no
cd_boss_reward_largewood	cd_boss_reward_largewood	3053	Boss_Reward_LargeWood	12188			itemicon_cd_boss_reward_largewood	no
cd_boss_reward_masterthief	cd_boss_reward_masterthief	3078	Boss_Reward_MasterThief	12210			itemicon_cd_boss_reward_masterthief	no
cd_boss_reward_merchantking	cd_boss_reward_merchantking	3081	Boss_Reward_MerchantKing_GoldleafGuildhouse	12213	3082,3083	Boss_Reward_MerchantKing_SilvermoonTroll,Boss_Reward_MerchantKing_SaltroadTradePost	itemicon_cd_boss_reward_merchantking	no
cd_boss_reward_miraculousrecovery	cd_boss_reward_miraculousrecovery	3063	Boss_Reward_MiraculousRecovery	12199			itemicon_cd_boss_reward_miraculousrecovery	no
cd_boss_reward_npc01intimacy	cd_boss_reward_npc01intimacy	3062	Boss_Reward_Npc01Intimacy	12198			itemicon_cd_boss_reward_npc01intimacy	no
cd_boss_reward_quicklearner	cd_boss_reward_quicklearner	3069	Boss_Reward_QuickLearner_Charm	12205			itemicon_cd_boss_reward_quicklearner	no
cd_boss_reward_returncamp	cd_boss_reward_returncamp	3085	Boss_Reward_ReturnCamp	12216			itemicon_cd_boss_reward_returncamp	no
cd_boss_reward_statscrime	cd_boss_reward_statscrime	3077	Boss_Reward_StatsCrime	12209			itemicon_cd_boss_reward_statscrime	no
cd_boss_reward_statsmp	cd_boss_reward_statsmp	3066	Boss_Reward_StatsMp	12202			itemicon_cd_boss_reward_statsmp	no
cd_boss_reward_statsstamina	cd_boss_reward_statsstamina	3065	Boss_Reward_StatsStamina	12201			itemicon_cd_boss_reward_statsstamina	no
cd_boss_reward_supercarrot	cd_boss_reward_supercarrot	3057	Boss_Reward_Supercarrot	12191			itemicon_cd_boss_reward_supercarrot	no
cd_boss_reward_superskill	cd_boss_reward_superskill	3080	Boss_Reward_SuperSkill	12212			itemicon_cd_boss_reward_superskill	no
cd_boss_reward_survivors	cd_boss_reward_survivors	3051	Boss_Reward_Survivors	12186			itemicon_cd_boss_reward_survivors	no
cd_boss_reward_tracker	cd_boss_reward_tracker	3068	Boss_Reward_Tracker	12204			itemicon_cd_boss_reward_tracker	no
cd_boss_reward_treasuremap	cd_boss_reward_treasuremap	3070	Puzzle_Reward_TreasureMap_Her_First	12206	3071,3072,3073,3074,3075	Puzzle_Reward_TreasureMap_Her_Second,Puzzle_Reward_TreasureMap_Kwe,Puzzle_Reward_TreasureMap_Dem_First,Puzzle_Reward_TreasureMap_Dem_Second,Puzzle_Reward_TreasureMap_Del	itemicon_cd_boss_reward_treasuremap	no
cd_boss_seraphim	cd_boss_seraphim							yes
cd_boss_seraphim_eye	cd_boss_seraphim_eye							yes
cd_boss_seraphim_wing	cd_boss_seraphim_wing							yes
cd_cert_releasesteam_x64_cd_alpha_2026_05_28_15_07_27	cd_cert_releasesteam_x64_cd_alpha_2026							yes
cd_chall4fd	cd_chall4fd							yes
cd_chall5k7	cd_chall5k7							yes
cd_challengeimag	cd_challengeimag							yes
cd_challengeimage__contents_minigame_armwrest_mission	cd_challengeimage__contents_minigame_armwrest_mission							yes
cd_challengeimage_category_battle	cd_challengeimage_category_battle							yes
cd_challengeimage_category_beacon	cd_challengeimage_category_beacon							yes
cd_challengeimage_category_journey	cd_challengeimage_category_journey							yes
cd_challengeimage_category_mastery	cd_challengeimage_category_mastery							yes
cd_challengeimage_category_minigame	cd_challengeimage_category_minigame							yes
cd_challengeimage_category_standstone	cd_challengeimage_category_standstone							yes
cd_challengeimage_challenge_abyss_0079_goldstar_armor	cd_challengeimage_challenge_abyss_0079							yes
cd_challengeimage_challenge_anamorphic	cd_challengeimage_challenge_anamorphic							yes
cd_challengeimage_challenge_anamorphic_adventurer	cd_challengeimage_challenge_anamorphic_adventurer							yes
cd_challengeimage_challenge_anamorphic_black_dragon	cd_challengeimage_challenge_anamorphic_black_dragon							yes
cd_challengeimage_challenge_anamorphic_black_giant	cd_challengeimage_challenge_anamorphic_black_giant							yes
cd_challengeimage_challenge_anamorphic_black_key	cd_challengeimage_challenge_anamorphic_black_key							yes
cd_challengeimage_challenge_anamorphic_boat	cd_challengeimage_challenge_anamorphic_boat							yes
cd_challengeimage_challenge_anamorphic_camel	cd_challengeimage_challenge_anamorphic_camel							yes
cd_challengeimage_challenge_anamorphic_elephant	cd_challengeimage_challenge_anamorphic_elephant							yes
cd_challengeimage_challenge_anamorphic_goblin	cd_challengeimage_challenge_anamorphic_goblin							yes
cd_challengeimage_challenge_anamorphic_hammer	cd_challengeimage_challenge_anamorphic_hammer							yes
cd_challengeimage_challenge_anamorphic_sealing_stone	cd_challengeimage_challenge_anamorphic_sealing_stone							yes
cd_challengeimage_challenge_anamorphic_shield	cd_challengeimage_challenge_anamorphic_shield							yes
cd_challengeimage_challenge_anamorphic_treant_owl	cd_challengeimage_challenge_anamorphic_treant_owl							yes
cd_challengeimage_challenge_anamorphic_wagon	cd_challengeimage_challenge_anamorphic_wagon							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_i	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_i							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_ii	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_ii							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iii	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iii							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iv	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iv							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_v	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_v							yes
cd_challengeimage_challenge_discover	cd_challengeimage_challenge_discover							yes
cd_challengeimage_challenge_discover_frozentower	cd_challengeimage_challenge_discover_frozentower							yes
cd_challengeimage_challenge_legendanimal_ii	cd_challengeimage_challenge_legendanimal_ii							yes
cd_challengeimage_challenge_maze	cd_challengeimage_challenge_maze							yes
cd_challengeimage_challenge_sealedartfiact_crime_i	cd_challengeimage_challenge_sealedartfiact_crime_i							yes
cd_challengeimage_challenge_sealedartfiact_crime_ii	cd_challengeimage_challenge_sealedartfiact_crime_ii							yes
cd_challengeimage_challenge_sealedartfiact_crime_iii	cd_challengeimage_challenge_sealedartfiact_crime_iii							yes
cd_challengeimage_challenge_sealedartfiact_crime_iv	cd_challengeimage_challenge_sealedartfiact_crime_iv							yes
cd_challengeimage_challenge_sealedartfiact_crime_ix	cd_challengeimage_challenge_sealedartfiact_crime_ix							yes
cd_challengeimage_challenge_sealedartfiact_crime_v	cd_challengeimage_challenge_sealedartfiact_crime_v							yes
cd_challengeimage_challenge_sealedartfiact_crime_vi	cd_challengeimage_challenge_sealedartfiact_crime_vi							yes
cd_challengeimage_challenge_sealedartfiact_crime_vii	cd_challengeimage_challenge_sealedartfiact_crime_vii							yes
cd_challengeimage_challenge_sealedartfiact_crime_viii	cd_challengeimage_challenge_sealedartfiact_crime_viii							yes
cd_challengeimage_challenge_sealedartfiact_crime_x	cd_challengeimage_challenge_sealedartfiact_crime_x							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange	cd_challengeimage_challenge_sealedartifact_challengeandchange							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_i	cd_challengeimage_challenge_sealedartifact_challengeandchange_i							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_ii	cd_challengeimage_challenge_sealedartifact_challengeandchange_ii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_iii	cd_challengeimage_challenge_sealedartifact_challengeandchange_iii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_iv	cd_challengeimage_challenge_sealedartifact_challengeandchange_iv							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_ix	cd_challengeimage_challenge_sealedartifact_challengeandchange_ix							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_v	cd_challengeimage_challenge_sealedartifact_challengeandchange_v							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_vi	cd_challengeimage_challenge_sealedartifact_challengeandchange_vi							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_vii	cd_challengeimage_challenge_sealedartifact_challengeandchange_vii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_viii	cd_challengeimage_challenge_sealedartifact_challengeandchange_viii							yes
cd_challengeimage_challenge_sealedartifact_hunting	cd_challengeimage_challenge_sealedartifact_hunting							yes
cd_challengeimage_challenge_sealedartifact_hunting_i	cd_challengeimage_challenge_sealedartifact_hunting_i							yes
cd_challengeimage_challenge_sealedartifact_hunting_ii	cd_challengeimage_challenge_sealedartifact_hunting_ii							yes
cd_challengeimage_challenge_sealedartifact_hunting_iii	cd_challengeimage_challenge_sealedartifact_hunting_iii							yes
cd_challengeimage_challenge_sealedartifact_hunting_iv	cd_challengeimage_challenge_sealedartifact_hunting_iv							yes
cd_challengeimage_challenge_sealedartifact_hunting_ix	cd_challengeimage_challenge_sealedartifact_hunting_ix							yes
cd_challengeimage_challenge_sealedartifact_hunting_v	cd_challengeimage_challenge_sealedartifact_hunting_v							yes
cd_challengeimage_challenge_sealedartifact_hunting_vi	cd_challengeimage_challenge_sealedartifact_hunting_vi							yes
cd_challengeimage_challenge_sealedartifact_hunting_vii	cd_challengeimage_challenge_sealedartifact_hunting_vii							yes
cd_challengeimage_challenge_sealedartifact_hunting_viii	cd_challengeimage_challenge_sealedartifact_hunting_viii							yes
cd_challengeimage_challenge_sealedartifact_hunting_x	cd_challengeimage_challenge_sealedartifact_hunting_x							yes
cd_challengeimage_challenge_sealedartifact_hunting_xi	cd_challengeimage_challenge_sealedartifact_hunting_xi							yes
cd_challengeimage_challenge_sealedartifact_living	cd_challengeimage_challenge_sealedartifact_living							yes
cd_challengeimage_challenge_sealedartifact_living_i	cd_challengeimage_challenge_sealedartifact_living_i							yes
cd_challengeimage_challenge_sealedartifact_living_ii	cd_challengeimage_challenge_sealedartifact_living_ii							yes
cd_challengeimage_challenge_sealedartifact_living_iii	cd_challengeimage_challenge_sealedartifact_living_iii							yes
cd_challengeimage_challenge_sealedartifact_living_iv	cd_challengeimage_challenge_sealedartifact_living_iv							yes
cd_challengeimage_challenge_sealedartifact_living_ix	cd_challengeimage_challenge_sealedartifact_living_ix							yes
cd_challengeimage_challenge_sealedartifact_living_v	cd_challengeimage_challenge_sealedartifact_living_v							yes
cd_challengeimage_challenge_sealedartifact_living_vi	cd_challengeimage_challenge_sealedartifact_living_vi							yes
cd_challengeimage_challenge_sealedartifact_living_vii	cd_challengeimage_challenge_sealedartifact_living_vii							yes
cd_challengeimage_challenge_sealedartifact_living_viii	cd_challengeimage_challenge_sealedartifact_living_viii							yes
cd_challengeimage_challenge_sealedartifact_living_x	cd_challengeimage_challenge_sealedartifact_living_x							yes
cd_challengeimage_challenge_sealedartifact_living_xi	cd_challengeimage_challenge_sealedartifact_living_xi							yes
cd_challengeimage_challenge_sealedartifact_living_xii	cd_challengeimage_challenge_sealedartifact_living_xii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle	cd_challengeimage_challenge_sealedartifact_mastery_battle							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_i	cd_challengeimage_challenge_sealedartifact_mastery_battle_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_ii	cd_challengeimage_challenge_sealedartifact_mastery_battle_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_iii	cd_challengeimage_challenge_sealedartifact_mastery_battle_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_iv	cd_challengeimage_challenge_sealedartifact_mastery_battle_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_ix	cd_challengeimage_challenge_sealedartifact_mastery_battle_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_v	cd_challengeimage_challenge_sealedartifact_mastery_battle_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_vi	cd_challengeimage_challenge_sealedartifact_mastery_battle_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_vii	cd_challengeimage_challenge_sealedartifact_mastery_battle_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_viii	cd_challengeimage_challenge_sealedartifact_mastery_battle_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_x	cd_challengeimage_challenge_sealedartifact_mastery_battle_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow	cd_challengeimage_challenge_sealedartifact_mastery_bow							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_i	cd_challengeimage_challenge_sealedartifact_mastery_bow_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_ii	cd_challengeimage_challenge_sealedartifact_mastery_bow_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_iii	cd_challengeimage_challenge_sealedartifact_mastery_bow_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_iv	cd_challengeimage_challenge_sealedartifact_mastery_bow_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_v	cd_challengeimage_challenge_sealedartifact_mastery_bow_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_vi	cd_challengeimage_challenge_sealedartifact_mastery_bow_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon	cd_challengeimage_challenge_sealedartifact_mastery_cannon							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_i	cd_challengeimage_challenge_sealedartifact_mastery_cannon_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_ii	cd_challengeimage_challenge_sealedartifact_mastery_cannon_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_iii	cd_challengeimage_challenge_sealedartifact_mastery_cannon_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_iv	cd_challengeimage_challenge_sealedartifact_mastery_cannon_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_v	cd_challengeimage_challenge_sealedartifact_mastery_cannon_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun	cd_challengeimage_challenge_sealedartifact_mastery_gun							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_i	cd_challengeimage_challenge_sealedartifact_mastery_gun_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_ii	cd_challengeimage_challenge_sealedartifact_mastery_gun_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_iii	cd_challengeimage_challenge_sealedartifact_mastery_gun_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_iv	cd_challengeimage_challenge_sealedartifact_mastery_gun_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_v	cd_challengeimage_challenge_sealedartifact_mastery_gun_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_i	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_ii	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iii	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iv	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_v	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_vi	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation	cd_challengeimage_challenge_sealedartifact_mastery_operation							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_i	cd_challengeimage_challenge_sealedartifact_mastery_operation_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_ii	cd_challengeimage_challenge_sealedartifact_mastery_operation_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_iii	cd_challengeimage_challenge_sealedartifact_mastery_operation_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_iv	cd_challengeimage_challenge_sealedartifact_mastery_operation_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_ix	cd_challengeimage_challenge_sealedartifact_mastery_operation_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_v	cd_challengeimage_challenge_sealedartifact_mastery_operation_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_vi	cd_challengeimage_challenge_sealedartifact_mastery_operation_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_vii	cd_challengeimage_challenge_sealedartifact_mastery_operation_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_viii	cd_challengeimage_challenge_sealedartifact_mastery_operation_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_x	cd_challengeimage_challenge_sealedartifact_mastery_operation_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier	cd_challengeimage_challenge_sealedartifact_mastery_rapier							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_i	cd_challengeimage_challenge_sealedartifact_mastery_rapier_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_ii	cd_challengeimage_challenge_sealedartifact_mastery_rapier_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_iii	cd_challengeimage_challenge_sealedartifact_mastery_rapier_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_iv	cd_challengeimage_challenge_sealedartifact_mastery_rapier_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_v	cd_challengeimage_challenge_sealedartifact_mastery_rapier_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield	cd_challengeimage_challenge_sealedartifact_mastery_shield							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_i	cd_challengeimage_challenge_sealedartifact_mastery_shield_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_ii	cd_challengeimage_challenge_sealedartifact_mastery_shield_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_iii	cd_challengeimage_challenge_sealedartifact_mastery_shield_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_iv	cd_challengeimage_challenge_sealedartifact_mastery_shield_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_v	cd_challengeimage_challenge_sealedartifact_mastery_shield_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_vi	cd_challengeimage_challenge_sealedartifact_mastery_shield_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish	cd_challengeimage_challenge_sealedartifact_mastery_skirmish							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_i	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iv	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ix	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_v	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vi	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_viii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_x	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear	cd_challengeimage_challenge_sealedartifact_mastery_spear							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_i	cd_challengeimage_challenge_sealedartifact_mastery_spear_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_ii	cd_challengeimage_challenge_sealedartifact_mastery_spear_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_iii	cd_challengeimage_challenge_sealedartifact_mastery_spear_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_iv	cd_challengeimage_challenge_sealedartifact_mastery_spear_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_v	cd_challengeimage_challenge_sealedartifact_mastery_spear_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_ix	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vi	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vii	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_viii	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_x	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandsword	cd_challengeimage_challenge_sealedartifact_mastery_twohandsword							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_i	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_ii	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iii	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iii							yes
