Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_challengeimage_category_mastery	cd_challengeimage_category_mastery							yes
cd_challengeimage_category_minigame	cd_challengeimage_category_minigame							yes
cd_challengeimage_category_standstone	cd_challengeimage_category_standstone							yes
cd_challengeimage_challenge_abyss_0079_goldstar_armor	cd_challengeimage_challenge_abyss_0079							yes
cd_challengeimage_challenge_anamorphic	cd_challengeimage_challenge_anamorphic							yes
cd_challengeimage_challenge_anamorphic_adventurer	cd_challengeimage_challenge_anamorphic_adventurer							yes
cd_challengeimage_challenge_anamorphic_black_dragon	cd_challengeimage_challenge_anamorphic_black_dragon							yes
cd_challengeimage_challenge_anamorphic_black_giant	cd_challengeimage_challenge_anamorphic_black_giant							yes
cd_challengeimage_challenge_anamorphic_black_key	cd_challengeimage_challenge_anamorphic_black_key							yes
cd_challengeimage_challenge_anamorphic_boat	cd_challengeimage_challenge_anamorphic_boat							yes
cd_challengeimage_challenge_anamorphic_camel	cd_challengeimage_challenge_anamorphic_camel							yes
cd_challengeimage_challenge_anamorphic_elephant	cd_challengeimage_challenge_anamorphic_elephant							yes
cd_challengeimage_challenge_anamorphic_goblin	cd_challengeimage_challenge_anamorphic_goblin							yes
cd_challengeimage_challenge_anamorphic_hammer	cd_challengeimage_challenge_anamorphic_hammer							yes
cd_challengeimage_challenge_anamorphic_sealing_stone	cd_challengeimage_challenge_anamorphic_sealing_stone							yes
cd_challengeimage_challenge_anamorphic_shield	cd_challengeimage_challenge_anamorphic_shield							yes
cd_challengeimage_challenge_anamorphic_treant_owl	cd_challengeimage_challenge_anamorphic_treant_owl							yes
cd_challengeimage_challenge_anamorphic_wagon	cd_challengeimage_challenge_anamorphic_wagon							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_i	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_i							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_ii	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_ii							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iii	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iii							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iv	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_iv							yes
cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_v	cd_challengeimage_challenge_challenge_sealedartifact_mastery_specialweapon_v							yes
cd_challengeimage_challenge_discover	cd_challengeimage_challenge_discover							yes
cd_challengeimage_challenge_discover_frozentower	cd_challengeimage_challenge_discover_frozentower							yes
cd_challengeimage_challenge_legendanimal_ii	cd_challengeimage_challenge_legendanimal_ii							yes
cd_challengeimage_challenge_maze	cd_challengeimage_challenge_maze							yes
cd_challengeimage_challenge_sealedartfiact_crime_i	cd_challengeimage_challenge_sealedartfiact_crime_i							yes
cd_challengeimage_challenge_sealedartfiact_crime_ii	cd_challengeimage_challenge_sealedartfiact_crime_ii							yes
cd_challengeimage_challenge_sealedartfiact_crime_iii	cd_challengeimage_challenge_sealedartfiact_crime_iii							yes
cd_challengeimage_challenge_sealedartfiact_crime_iv	cd_challengeimage_challenge_sealedartfiact_crime_iv							yes
cd_challengeimage_challenge_sealedartfiact_crime_ix	cd_challengeimage_challenge_sealedartfiact_crime_ix							yes
cd_challengeimage_challenge_sealedartfiact_crime_v	cd_challengeimage_challenge_sealedartfiact_crime_v							yes
cd_challengeimage_challenge_sealedartfiact_crime_vi	cd_challengeimage_challenge_sealedartfiact_crime_vi							yes
cd_challengeimage_challenge_sealedartfiact_crime_vii	cd_challengeimage_challenge_sealedartfiact_crime_vii							yes
cd_challengeimage_challenge_sealedartfiact_crime_viii	cd_challengeimage_challenge_sealedartfiact_crime_viii							yes
cd_challengeimage_challenge_sealedartfiact_crime_x	cd_challengeimage_challenge_sealedartfiact_crime_x							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange	cd_challengeimage_challenge_sealedartifact_challengeandchange							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_i	cd_challengeimage_challenge_sealedartifact_challengeandchange_i							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_ii	cd_challengeimage_challenge_sealedartifact_challengeandchange_ii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_iii	cd_challengeimage_challenge_sealedartifact_challengeandchange_iii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_iv	cd_challengeimage_challenge_sealedartifact_challengeandchange_iv							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_ix	cd_challengeimage_challenge_sealedartifact_challengeandchange_ix							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_v	cd_challengeimage_challenge_sealedartifact_challengeandchange_v							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_vi	cd_challengeimage_challenge_sealedartifact_challengeandchange_vi							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_vii	cd_challengeimage_challenge_sealedartifact_challengeandchange_vii							yes
cd_challengeimage_challenge_sealedartifact_challengeandchange_viii	cd_challengeimage_challenge_sealedartifact_challengeandchange_viii							yes
cd_challengeimage_challenge_sealedartifact_hunting	cd_challengeimage_challenge_sealedartifact_hunting							yes
cd_challengeimage_challenge_sealedartifact_hunting_i	cd_challengeimage_challenge_sealedartifact_hunting_i							yes
cd_challengeimage_challenge_sealedartifact_hunting_ii	cd_challengeimage_challenge_sealedartifact_hunting_ii							yes
cd_challengeimage_challenge_sealedartifact_hunting_iii	cd_challengeimage_challenge_sealedartifact_hunting_iii							yes
cd_challengeimage_challenge_sealedartifact_hunting_iv	cd_challengeimage_challenge_sealedartifact_hunting_iv							yes
cd_challengeimage_challenge_sealedartifact_hunting_ix	cd_challengeimage_challenge_sealedartifact_hunting_ix							yes
cd_challengeimage_challenge_sealedartifact_hunting_v	cd_challengeimage_challenge_sealedartifact_hunting_v							yes
cd_challengeimage_challenge_sealedartifact_hunting_vi	cd_challengeimage_challenge_sealedartifact_hunting_vi							yes
cd_challengeimage_challenge_sealedartifact_hunting_vii	cd_challengeimage_challenge_sealedartifact_hunting_vii							yes
cd_challengeimage_challenge_sealedartifact_hunting_viii	cd_challengeimage_challenge_sealedartifact_hunting_viii							yes
cd_challengeimage_challenge_sealedartifact_hunting_x	cd_challengeimage_challenge_sealedartifact_hunting_x							yes
cd_challengeimage_challenge_sealedartifact_hunting_xi	cd_challengeimage_challenge_sealedartifact_hunting_xi							yes
cd_challengeimage_challenge_sealedartifact_living	cd_challengeimage_challenge_sealedartifact_living							yes
cd_challengeimage_challenge_sealedartifact_living_i	cd_challengeimage_challenge_sealedartifact_living_i							yes
cd_challengeimage_challenge_sealedartifact_living_ii	cd_challengeimage_challenge_sealedartifact_living_ii							yes
cd_challengeimage_challenge_sealedartifact_living_iii	cd_challengeimage_challenge_sealedartifact_living_iii							yes
cd_challengeimage_challenge_sealedartifact_living_iv	cd_challengeimage_challenge_sealedartifact_living_iv							yes
cd_challengeimage_challenge_sealedartifact_living_ix	cd_challengeimage_challenge_sealedartifact_living_ix							yes
cd_challengeimage_challenge_sealedartifact_living_v	cd_challengeimage_challenge_sealedartifact_living_v							yes
cd_challengeimage_challenge_sealedartifact_living_vi	cd_challengeimage_challenge_sealedartifact_living_vi							yes
cd_challengeimage_challenge_sealedartifact_living_vii	cd_challengeimage_challenge_sealedartifact_living_vii							yes
cd_challengeimage_challenge_sealedartifact_living_viii	cd_challengeimage_challenge_sealedartifact_living_viii							yes
cd_challengeimage_challenge_sealedartifact_living_x	cd_challengeimage_challenge_sealedartifact_living_x							yes
cd_challengeimage_challenge_sealedartifact_living_xi	cd_challengeimage_challenge_sealedartifact_living_xi							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle	cd_challengeimage_challenge_sealedartifact_mastery_battle							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_i	cd_challengeimage_challenge_sealedartifact_mastery_battle_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_ii	cd_challengeimage_challenge_sealedartifact_mastery_battle_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_iii	cd_challengeimage_challenge_sealedartifact_mastery_battle_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_iv	cd_challengeimage_challenge_sealedartifact_mastery_battle_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_ix	cd_challengeimage_challenge_sealedartifact_mastery_battle_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_v	cd_challengeimage_challenge_sealedartifact_mastery_battle_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_vi	cd_challengeimage_challenge_sealedartifact_mastery_battle_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_vii	cd_challengeimage_challenge_sealedartifact_mastery_battle_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_viii	cd_challengeimage_challenge_sealedartifact_mastery_battle_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_battle_x	cd_challengeimage_challenge_sealedartifact_mastery_battle_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow	cd_challengeimage_challenge_sealedartifact_mastery_bow							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_i	cd_challengeimage_challenge_sealedartifact_mastery_bow_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_ii	cd_challengeimage_challenge_sealedartifact_mastery_bow_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_iii	cd_challengeimage_challenge_sealedartifact_mastery_bow_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_iv	cd_challengeimage_challenge_sealedartifact_mastery_bow_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_v	cd_challengeimage_challenge_sealedartifact_mastery_bow_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_bow_vi	cd_challengeimage_challenge_sealedartifact_mastery_bow_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon	cd_challengeimage_challenge_sealedartifact_mastery_cannon							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_i	cd_challengeimage_challenge_sealedartifact_mastery_cannon_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_ii	cd_challengeimage_challenge_sealedartifact_mastery_cannon_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_iii	cd_challengeimage_challenge_sealedartifact_mastery_cannon_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_iv	cd_challengeimage_challenge_sealedartifact_mastery_cannon_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_cannon_v	cd_challengeimage_challenge_sealedartifact_mastery_cannon_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun	cd_challengeimage_challenge_sealedartifact_mastery_gun							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_i	cd_challengeimage_challenge_sealedartifact_mastery_gun_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_ii	cd_challengeimage_challenge_sealedartifact_mastery_gun_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_iii	cd_challengeimage_challenge_sealedartifact_mastery_gun_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_iv	cd_challengeimage_challenge_sealedartifact_mastery_gun_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_gun_v	cd_challengeimage_challenge_sealedartifact_mastery_gun_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_i	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_ii	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iii	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iv	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_v	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_vi	cd_challengeimage_challenge_sealedartifact_mastery_onehandsword_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation	cd_challengeimage_challenge_sealedartifact_mastery_operation							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_i	cd_challengeimage_challenge_sealedartifact_mastery_operation_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_ii	cd_challengeimage_challenge_sealedartifact_mastery_operation_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_iii	cd_challengeimage_challenge_sealedartifact_mastery_operation_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_iv	cd_challengeimage_challenge_sealedartifact_mastery_operation_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_ix	cd_challengeimage_challenge_sealedartifact_mastery_operation_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_v	cd_challengeimage_challenge_sealedartifact_mastery_operation_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_vi	cd_challengeimage_challenge_sealedartifact_mastery_operation_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_vii	cd_challengeimage_challenge_sealedartifact_mastery_operation_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_viii	cd_challengeimage_challenge_sealedartifact_mastery_operation_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_operation_x	cd_challengeimage_challenge_sealedartifact_mastery_operation_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier	cd_challengeimage_challenge_sealedartifact_mastery_rapier							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_i	cd_challengeimage_challenge_sealedartifact_mastery_rapier_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_ii	cd_challengeimage_challenge_sealedartifact_mastery_rapier_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_iii	cd_challengeimage_challenge_sealedartifact_mastery_rapier_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_iv	cd_challengeimage_challenge_sealedartifact_mastery_rapier_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_rapier_v	cd_challengeimage_challenge_sealedartifact_mastery_rapier_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield	cd_challengeimage_challenge_sealedartifact_mastery_shield							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_i	cd_challengeimage_challenge_sealedartifact_mastery_shield_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_iii	cd_challengeimage_challenge_sealedartifact_mastery_shield_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_iv	cd_challengeimage_challenge_sealedartifact_mastery_shield_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_v	cd_challengeimage_challenge_sealedartifact_mastery_shield_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_shield_vi	cd_challengeimage_challenge_sealedartifact_mastery_shield_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish	cd_challengeimage_challenge_sealedartifact_mastery_skirmish							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_i	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iv	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ix	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_v	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vi	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_viii	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_skirmish_x	cd_challengeimage_challenge_sealedartifact_mastery_skirmish_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear	cd_challengeimage_challenge_sealedartifact_mastery_spear							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_i	cd_challengeimage_challenge_sealedartifact_mastery_spear_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_ii	cd_challengeimage_challenge_sealedartifact_mastery_spear_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_iii	cd_challengeimage_challenge_sealedartifact_mastery_spear_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_iv	cd_challengeimage_challenge_sealedartifact_mastery_spear_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_spear_v	cd_challengeimage_challenge_sealedartifact_mastery_spear_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_ix	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_ix							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vi	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vi							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vii	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_vii							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_viii	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_viii							yes
cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_x	cd_challengeimage_challenge_sealedartifact_mastery_specialweapon_x							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandsword	cd_challengeimage_challenge_sealedartifact_mastery_twohandsword							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_i	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_i							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_ii	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_ii							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iii	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iii							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iv	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_iv							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_v	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_v							yes
cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_vi	cd_challengeimage_challenge_sealedartifact_mastery_twohandweapon_vi							yes
cd_challengeimage_challenge_sealedartifact_trust	cd_challengeimage_challenge_sealedartifact_trust							yes
cd_challengeimage_challenge_sealedartifact_trust_i	cd_challengeimage_challenge_sealedartifact_trust_i							yes
cd_challengeimage_challenge_sealedartifact_trust_ii	cd_challengeimage_challenge_sealedartifact_trust_ii							yes
cd_challengeimage_challenge_sealedartifact_trust_iii	cd_challengeimage_challenge_sealedartifact_trust_iii							yes
cd_challengeimage_challenge_sealedartifact_trust_iv	cd_challengeimage_challenge_sealedartifact_trust_iv							yes
cd_challengeimage_challenge_sealedartifact_trust_v	cd_challengeimage_challenge_sealedartifact_trust_v							yes
cd_challengeimage_challenge_sealedartifact_vehicle	cd_challengeimage_challenge_sealedartifact_vehicle							yes
cd_challengeimage_challenge_sealedartifact_vehicle_i	cd_challengeimage_challenge_sealedartifact_vehicle_i							yes
cd_challengeimage_challenge_sealedartifact_vehicle_ii	cd_challengeimage_challenge_sealedartifact_vehicle_ii							yes
cd_challengeimage_challenge_sealedartifact_vehicle_iii	cd_challengeimage_challenge_sealedartifact_vehicle_iii							yes
cd_challengeimage_challenge_sealedartifact_vehicle_iv	cd_challengeimage_challenge_sealedartifact_vehicle_iv							yes
cd_challengeimage_challenge_sealedartifact_vehicle_ix	cd_challengeimage_challenge_sealedartifact_vehicle_ix							yes
cd_challengeimage_challenge_sealedartifact_vehicle_v	cd_challengeimage_challenge_sealedartifact_vehicle_v							yes
cd_challengeimage_challenge_sealedartifact_vehicle_vi	cd_challengeimage_challenge_sealedartifact_vehicle_vi							yes
cd_challengeimage_challenge_sealedartifact_vehicle_vii	cd_challengeimage_challenge_sealedartifact_vehicle_vii							yes
cd_challengeimage_challenge_sealedartifact_vehicle_viii	cd_challengeimage_challenge_sealedartifact_vehicle_viii							yes
cd_challengeimage_challenge_sealedartifact_vehicle_x	cd_challengeimage_challenge_sealedartifact_vehicle_x							yes
cd_challengeimage_challenge_shadowtemple	cd_challengeimage_challenge_shadowtemple							yes
cd_challengeimage_challenge_standstone_adventure	cd_challengeimage_challenge_standstone_adventure							yes
cd_challengeimage_challenge_standstone_adventure_0001	cd_challengeimage_challenge_standstone_adventure_0001							yes
cd_challengeimage_challenge_standstone_adventure_0002	cd_challengeimage_challenge_standstone_adventure_0002							yes
cd_challengeimage_challenge_standstone_adventure_0003	cd_challengeimage_challenge_standstone_adventure_0003							yes
cd_challengeimage_challenge_standstone_adventure_0004	cd_challengeimage_challenge_standstone_adventure_0004							yes
cd_challengeimage_challenge_standstone_adventure_0005	cd_challengeimage_challenge_standstone_adventure_0005							yes
cd_challengeimage_challenge_standstone_adventure_0006	cd_challengeimage_challenge_standstone_adventure_0006							yes
cd_challengeimage_challenge_standstone_adventure_0007	cd_challengeimage_challenge_standstone_adventure_0007							yes
cd_challengeimage_challenge_standstone_adventure_0008	cd_challengeimage_challenge_standstone_adventure_0008							yes
cd_challengeimage_challenge_standstone_adventure_0009	cd_challengeimage_challenge_standstone_adventure_0009							yes
cd_challengeimage_challenge_standstone_adventure_0010	cd_challengeimage_challenge_standstone_adventure_0010							yes
cd_challengeimage_challenge_standstone_adventure_0011	cd_challengeimage_challenge_standstone_adventure_0011							yes
cd_challengeimage_challenge_standstone_adventure_0012	cd_challengeimage_challenge_standstone_adventure_0012							yes
cd_challengeimage_challenge_standstone_adventure_0013	cd_challengeimage_challenge_standstone_adventure_0013							yes
cd_challengeimage_challenge_standstone_adventure_0014	cd_challengeimage_challenge_standstone_adventure_0014							yes
cd_challengeimage_challenge_standstone_adventure_0015	cd_challengeimage_challenge_standstone_adventure_0015							yes
cd_challengeimage_challenge_standstone_adventure_0016	cd_challengeimage_challenge_standstone_adventure_0016							yes
cd_challengeimage_challenge_standstone_adventure_0017	cd_challengeimage_challenge_standstone_adventure_0017							yes
cd_challengeimage_challenge_standstone_adventure_0018	cd_challengeimage_challenge_standstone_adventure_0018							yes
cd_challengeimage_challenge_standstone_adventure_0019	cd_challengeimage_challenge_standstone_adventure_0019							yes
cd_challengeimage_challenge_standstone_adventure_0020	cd_challengeimage_challenge_standstone_adventure_0020							yes
cd_challengeimage_challenge_standstone_adventure_0021	cd_challengeimage_challenge_standstone_adventure_0021							yes
cd_challengeimage_challenge_standstone_adventure_0022	cd_challengeimage_challenge_standstone_adventure_0022							yes
cd_challengeimage_challenge_standstone_adventure_0023	cd_challengeimage_challenge_standstone_adventure_0023							yes
cd_challengeimage_challenge_standstone_adventure_0024	cd_challengeimage_challenge_standstone_adventure_0024							yes
cd_challengeimage_challenge_standstone_adventure_0025	cd_challengeimage_challenge_standstone_adventure_0025							yes
cd_challengeimage_challenge_standstone_adventure_0026	cd_challengeimage_challenge_standstone_adventure_0026							yes
cd_challengeimage_challenge_standstone_adventure_0027	cd_challengeimage_challenge_standstone_adventure_0027							yes
cd_challengeimage_challenge_standstone_adventure_0028	cd_challengeimage_challenge_standstone_adventure_0028							yes
cd_challengeimage_challenge_standstone_adventure_0029	cd_challengeimage_challenge_standstone_adventure_0029							yes
cd_challengeimage_challenge_standstone_adventure_0030	cd_challengeimage_challenge_standstone_adventure_0030							yes
cd_challengeimage_challenge_standstone_adventure_0031	cd_challengeimage_challenge_standstone_adventure_0031							yes
cd_challengeimage_challenge_standstone_adventure_0032	cd_challengeimage_challenge_standstone_adventure_0032							yes
cd_challengeimage_challenge_standstone_adventure_0033	cd_challengeimage_challenge_standstone_adventure_0033							yes
cd_challengeimage_challenge_standstone_adventure_0034	cd_challengeimage_challenge_standstone_adventure_0034							yes
cd_challengeimage_challenge_standstone_adventure_0035	cd_challengeimage_challenge_standstone_adventure_0035							yes
