ItemID	Slot	Variant	PlayerSafe	Name
0x68B	Other	no	yes	AbyssRuinsCreatureCore
0x700	Other	no	yes	Item_gimmick_nature_rock_dissolve_stone_core_01
0x68C	Other	no	yes	Item_gimmick_abysscore_0001
0x68D	Other	no	yes	Item_gimmick_abysscore_0002
0x68E	Other	no	yes	Item_gimmick_abyssruins_useartifact_01_attach_part
0xC1B	Other	yes	yes	Item_Skill_AbyssGear_AbyssGrass_Immune
0x16B3	TwoHand	no	yes	Dragon_Armor_01
0x1714	Other	no	yes	Dragon_Armor_Material
0xC53	Other	yes	yes	Item_Skill_AbyssGear_PhantomStab_LV1
0xC5E	Other	no	yes	AbyssStone_Seed
0xBCF	Other	yes	yes	Item_Skill_AbyssGear_Creature_AdditionalDamage_LV1
0xBE9	Other	yes	yes	Item_Skill_AbyssGear_Creature_AdditionalDamage_LV2
0xC03	Other	yes	yes	Item_Skill_AbyssGear_Creature_AdditionalDamage_LV3
0x14A	Other	no	yes	Recipe_Book_Accessory_I
0x14B	Other	no	yes	Recipe_Book_Accessory_II
0x14C	Other	no	yes	Recipe_Book_Accessory_III
0x14D	Other	no	yes	Recipe_Book_Accessory_IV
0x1D4	Other	yes	yes	Collection_Prop_Picture_0041
0x1BF	Other	yes	yes	Collection_Prop_Picture_0005
0x1D3	Other	yes	yes	Collection_Prop_Picture_0034
0x1D1	Other	yes	yes	Collection_Prop_Picture_0039
0x1D5	Other	yes	yes	Collection_Prop_Picture_0062
0x1D2	Other	yes	yes	Collection_Prop_Picture_0037
0x1D0	Other	yes	yes	Collection_Prop_Picture_0026
0x1C7	Other	yes	yes	Collection_Prop_Picture_0004
0x1DA	Other	yes	yes	Collection_Prop_Picture_0045
0x1D8	Other	yes	yes	Collection_Prop_Picture_0043
0x1BA	Other	yes	yes	Collection_Prop_Picture_0030
0x1C0	Other	yes	yes	Collection_Prop_Picture_0006
0x1D7	Other	yes	yes	Collection_Prop_Picture_0020
0x1C2	Other	yes	yes	Collection_Prop_Picture_0036
0x44A	Other	no	yes	Acid_Spider_Poison
0xE19	Chest	yes	yes	Aklas_Fabric_Armor
0x4C0	Other	no	yes	Acorn
0x179C	MainHand	no	yes	Cecilia_Kokes_OneHandMace
0xD82	Chest	yes	yes	Archria_ChainMail_Armor
0xE36	Chest	yes	yes	Archria_Fabric_Armor
0x122E	Gloves	yes	yes	Arcria_Leather_Gloves
0x17FD	MainHand	no	yes	Archria_OneHandSword
0x1149	Chest	yes	yes	Arctotus_Leather_Armor
0x11C5	Boots	yes	no	Adeion_Leather_Boots
0xFC4	Gloves	yes	yes	Adeion_Leather_Gloves
0xFF6	Chest	yes	yes	Ardoratte_Leather_Armor_I
0x376	Other	yes	yes	Item_Background_Breakable_Wood_297
0x7D7	Other	no	yes	Paper_Adelina
0x62	Other	no	yes	Quest_Paper_Her_Adelina
0xCA4	Other	no	yes	Item_Set_A_RestArea
0xCA5	Other	no	yes	Item_Set_B_RestArea
0xCA6	Other	no	yes	Item_Set_C_RestArea
0xCA7	Other	no	yes	Item_Set_D_RestArea
0xCA8	Other	no	yes	Item_Set_E_RestArea
0xCA9	Other	no	yes	Item_Set_A_Enhance_RestArea
0xCAA	Other	no	yes	Item_Set_B_Enhance_RestArea
0xCAB	Other	no	yes	Item_Set_C_Enhance_RestArea
0xCAC	Other	no	yes	Item_Set_D_Enhance_RestArea
0xCAD	Other	no	yes	Item_Set_E_Enhance_RestArea
0xCAE	Other	no	yes	Item_Set_F_Enhance_RestArea
0xBA0	Other	yes	yes	Item_Stat_AbyssGear_ADR_LV1
0xBAF	Other	yes	yes	Item_Stat_AbyssGear_ADR_LV2
0xBBE	Other	yes	yes	Item_Stat_AbyssGear_ADR_LV3
0x1257	Chest	yes	yes	Eirun_PlateArmor_Armor
0x737	Other	no	yes	Installation_03_key
0x1851	Ranged	no	yes	Dragon_OneHandBow
0x177E	SubWeapon	no	yes	Dragon_OneHandDagger
0x163	Other	no	yes	CraftingRecipe_Dragon_Weapon
0x18AC	TwoHand	no	yes	Dragon_TwoHandAxe
0x18BF	TwoHand	no	yes	AbyssReward_Dragon_TwoHandGiantHammer
0x189F	TwoHand	no	yes	Dragon_TwoHandAlebard
0x194F	TwoHand	no	yes	Dragon_TwoHandSword
0x178F	MainHand	no	yes	Dragon_OneHandMace
0x18E5	TwoHand	no	yes	Legendary_Dragon_TwoHandGiantSpear
0x17FB	MainHand	no	yes	Legendary_Dragon_OneHandSword
0x18CD	TwoHand	no	yes	Dragon_TwoHandedWarHammer
0x6F1	Other	no	yes	Item_gimmick_snake_boss_scales_01
0xE66	Helm	yes	yes	Argatah_Fabric_Helm
0x1102	Helm	yes	yes	Argatah_Leather_Helm
0x12F0	Gloves	yes	yes	Argatah_PlateArmor_Gloves
0x372	Other	yes	yes	Legendary_Animal_Vined_Deer
0x10A1	Boots	yes	yes	Akesti_Leather_Boots
0x1894	Ranged	no	yes	Air_OneHandCannon
0x1132	Chest	yes	yes	Ajure_Leather_Armor
0xE1D	Chest	yes	yes	Archran_Fabric_Armor
0x1804	MainHand	no	yes	Bekker_OneHandSword
0x1780	SubWeapon	no	yes	Charphnir_OneHandDagger
0x18A1	TwoHand	no	yes	Kamsen_TwoHandAlebard
0x1799	MainHand	no	yes	Tyrendhal_OneHandMace
0x18EB	TwoHand	no	yes	Kylidden_TwoHandSpear
0x131B	Chest	yes	yes	Albert_PlateArmor_Armor
0xB4A	Other	no	yes	Recipe_Potion_DPV_LV2
0xB4B	Other	no	yes	Recipe_Potion_DPV_LV3
0xB49	Other	no	yes	Recipe_Potion_DPV_LV1
0xB53	Other	no	yes	Recipe_Potion_SP_LV2
0xB54	Other	no	yes	Recipe_Potion_SP_LV3
0xB52	Other	no	yes	Recipe_Potion_SP_LV1
0xB47	Other	no	yes	Recipe_Potion_DDD_LV2
0xB48	Other	no	yes	Recipe_Potion_DDD_LV3
0xB46	Other	no	yes	Recipe_Potion_DDD_LV1
0xB56	Other	no	yes	Recipe_GoldBar
0xB50	Other	no	yes	Recipe_Potion_MP_LV2
0xB51	Other	no	yes	Recipe_Potion_MP_LV3
0xB4F	Other	no	yes	Recipe_Potion_MP_LV1
0xB4D	Other	no	yes	Recipe_Potion_HP_LV2
0xB4E	Other	no	yes	Recipe_Potion_HP_LV3
0xB4C	Other	no	yes	Recipe_Potion_HP_LV1
0xB44	Other	no	yes	Recipe_RevivalItemPartialRecovery
0xB55	Other	no	yes	Recipe_Platinum
0xB43	Other	no	yes	Recipe_RevivalItem
0x54	Other	no	yes	Quest_Paper_Her_Aldun
0x11AC	Chest	yes	yes	Greyfur_Leather_Armor_LX
0x10DD	Gloves	yes	yes	Aldwin_Leather_Gloves
0x18E9	TwoHand	no	yes	Judge_TwoHandSpear
0x50	Other	no	yes	Quest_Paper_Her_Alfred
0x93	Other	no	yes	Quest_Paper_Crim_Arinna
0x7AB	Other	no	yes	Quest_ByronBastier_Letter_1
0x187E	TwoHand	no	yes	Cheonja_Chongtong_TwoHandCannon_I
0x155A	Helm	no	yes	Wolf_Chief_Leather_Helm
0xDBB	Chest	yes	yes	Alpein_Fabric_Armor
0xDB4	Chest	yes	yes	Alsace_Fabric_Armor
0x794	Other	no	yes	Letter_Go_To_ScolaStone
0x80C	Other	no	yes	Quest_Paper_Progression
0x1064	Boots	yes	yes	Allbit_Leather_Boots
0xD7B	Chest	yes	yes	Amanas_ChainMail_Armor
0x1343	Chest	yes	yes	Amanta_PlateArmor_Armor
0xD7A	Chest	yes	yes	Amantia_ChainMail_Armor
0x4B3	Other	no	yes	Item_Rare_Collect_amaranth
0xE95	Chest	yes	yes	Amundule_Fabric_Armor
0x177	Other	no	yes	EngineerWorkLog_Book
0x8CE	Other	no	yes	Visione_Chip_TestToMarni
0x110	Other	no	yes	NoticePaper_Skill_ShieldJustGuard_Attack
0xDF8	Chest	yes	yes	Ankara_Fabric_Armor
0x1825	MainHand	no	yes	Bamboo_Branch_01_VII
0xD4D	Earring1	no	yes	Ancient_People_Earring
0xC4B	Other	yes	yes	Item_Skill_AbyssGear_Primus
0xC50	Other	yes	yes	Item_Skill_AbyssGear_Priscus
0xD29	Ring1	no	yes	Ancient_People_Ring
0xD2C	Ring1	no	yes	Pattern_Silver_Ring
0x17C2	MainHand	no	yes	Ancient_Shield
0x1811	MainHand	no	yes	Wood_Branch_01_VII
0x18F7	TwoHand	no	yes	Troom_TwoHandSpear
0xC4F	Other	yes	yes	Item_Skill_AbyssGear_Praevus
0x208	Other	yes	yes	Collection_Prop_viewingstone_0002
0xD36	Necklace	no	yes	Ancient_People_Necklace
0xFB1	Boots	yes	no	Andaran_Leather_Boots
0x103A	Chest	yes	yes	Anruditz_Leather_Armor
0xFB2	Boots	yes	yes	Anruditz_Leather_Boots
0xF11	Chest	yes	yes	Greyfur_Fabric_Armor_XX
0xD84	Chest	yes	yes	Andre_ChainMail_Armor
0x11A9	Chest	yes	yes	Greyfur_Leather_Armor_XXX
0x11E8	Boots	yes	yes	Greyfur_Leather_Boots_III
0x10B0	Gloves	yes	yes	Andria_Leather_Gloves
0x15DC	Backpack	no	yes	Fish_BackPack_II
0x15A2	Backpack	no	yes	Fish_BackPack_I
0x4E6	Other	no	yes	Food_LightCrotch
0x20B	Other	yes	yes	Collection_Prop_Bismuthornament_0002
0x1897	MainHand	no	yes	Animal_Spirit
0xE3F	Chest	yes	yes	Ankrian_Fabric_Armor
0x52	Other	no	yes	Quest_Paper_Her_Anbella
0x73	Other	no	yes	Quest_Paper_Del_Inn
0xD94	Chest	yes	yes	Ahns_Fabric_Armor
0x7AA	Other	no	yes	Quest_ByronBastier_Letter
0x10A	Other	no	yes	NoticePaper_Skill_SkyKick
0x113	Other	no	yes	NoticePaper_Skill_Greywolf_Detect
0x116	Other	no	yes	NoticePaper_Skill_JiJeongTa_I
0x117	Other	no	yes	NoticePaper_Skill_JiJeongTa_Deep
0x118	Other	no	yes	NoticePaper_Skill_Tathagata_mini
0x124	Other	no	yes	NoticePaper_Skill_Oongka_AimExplosionShot
0x1942	Other	no	yes	Anti_Caliburn_Picket
0x1341	Chest	yes	yes	Anti_Demeniss_Crail_PlateArmor_Armor
0x1340	Chest	yes	yes	Anti_Demeniss_Mueo_PlateArmor_Armor
0xF83	Chest	yes	yes	Antika_Leather_Armor
0x364	Other	yes	yes	Item_Background_Breakable_Wood_281
0x63B	Other	no	yes	DeerAntler_Fruit_Tea
0x125B	Chest	yes	yes	Antony_PlateArmor_Armor
0x138C	Helm	yes	yes	Antony_PlateArmor_Helm
0x1302	Helm	yes	yes	Antra_PlateArmor_Helm
0xD79	Chest	yes	yes	Antuka_ChainMail_Armor
0x12C8	Chest	yes	yes	Antum_PlateArmor_Armor
0xF93	Chest	yes	yes	Protective_Leather_Armor
0xEF7	Chest	yes	yes	Antumbra_Fabric_Armor
0xDA1	Chest	yes	yes	Dark_King_Fabric_Armor
0x11E4	Boots	yes	yes	Antumbra_Leather_Boots
0x1236	Gloves	yes	yes	Antumbra_Leather_Gloves_I
0x1272	Boots	yes	yes	Dark_King_Plate_Boots
0x1943	Other	no	yes	Antumbra_Picket
0x18CC	TwoHand	no	yes	Legendary_Antumbra_TwoHandedWarHammer
0x8A9	Other	no	yes	Visione_Chip_AntumbraAltar
0xEA8	Chest	yes	yes	Ahntutan_Fabric_Armor
0x38B	Other	yes	yes	Item_gimmick_craft_anvil_01
0x632	Other	no	yes	Potion_StatBuff_Tier2_0002
0x637	Other	no	yes	Potion_StatBuff_Tier3_0002
0x62D	Other	no	yes	Potion_StatBuff_Tier1_0002
0x15C1	Backpack	no	yes	Apothecary_BackPack_I
0x15C2	Backpack	no	yes	Apothecary_BackPack_II
0x494	Other	no	yes	Apple
0x15B6	Backpack	no	yes	Apple_BackPack
0xC5B	Other	no	yes	AppleTree_Seed
0x1F6	Other	yes	yes	Item_cd_ex_dpf_flowerpot_61_housing
0xBDF	Other	yes	yes	Item_Skill_AbyssGear_SkillPointExp_LV1
0xBF9	Other	yes	yes	Item_Skill_AbyssGear_SkillPointExp_LV2
0xC13	Other	yes	yes	Item_Skill_AbyssGear_SkillPointExp_LV3
0xDAB	Chest	yes	yes	Arandhal_Fabric_Armor
0x195A	TwoHand	no	no	Arven_Giant_TwoHandGiantBastard
0x1345	Chest	yes	yes	Arcalu_PlateArmor_Armor
0x367	Other	yes	yes	Item_gimmick_dff_luxuryfurniture_chair_03
0x377	Other	yes	yes	Item_gimmick_dff_luxuryfurniture_table_01
0x384	Other	yes	yes	Item_gimmick_in_dpf_stool_0001
0x11F3	Gloves	yes	yes	Archen_Leather_Gloves
0x170	Other	no	yes	Alustin_Journal_Book_I
0x171	Other	no	yes	Alustin_Journal_Book_II
0x172	Other	no	yes	Alustin_Journal_Book_III
0x173	Other	no	yes	Alustin_Journal_Book_IV
0x174	Other	no	yes	Alustin_Journal_Book_V
0x175	Other	no	yes	Alustin_Journal_Book_VI
0xF82	Chest	yes	yes	Ardeah_Leather_Armor
0xDA6	Chest	yes	yes	Arghai_Fabric_Armor
0x1050	Boots	yes	yes	Arghai_Leather_Boots
0x1444	Helm	no	yes	Ledcy_Leather_Helm
0x1311	Chest	yes	yes	Arkhan_PlateArmor_Armor
0x127F	Gloves	yes	yes	Arkhan_PlateArmor_Gloves
0x18DB	TwoHand	no	yes	Diencia_TwoHandedWarHammer
0x1867	Ranged	no	yes	Huntington_OneHandMusket
0x18D0	TwoHand	no	yes	Khadion_TwoHandedWarHammer
0x1649	Chest	yes	yes	Delesian_Friend_PlateArmor_Armor
0x7C7	Other	no	yes	Paper_Forex_I
0xF0E	Chest	yes	yes	Greyfur_Fabric_Armor_X
0xF67	Helm	yes	yes	Greyfur_Fabric_Helm_I
0x11E9	Boots	yes	yes	Greyfur_Leather_Boots_IV
0x61E	Other	no	yes	Surasang_00_jijeongta
0x110E	Chest	yes	yes	Arqus_Leather_Armor
0x109C	Boots	yes	yes	Arendyer_Leather_Boots
0x1	Other	no	yes	Arrow
0xC43	Other	yes	yes	Item_Skill_AbyssGear_ArrowRain_LV1
0x1195	Chest	yes	yes	Arrow_Technique_Instructor_Leather_Armor
0x1211	Gloves	yes	yes	Arcti_Leather_Gloves
0x102F	Chest	yes	yes	Artisan_Leather_Armor
0x11F5	Gloves	yes	yes	Arti_Leather_Gloves
0xE6F	Helm	yes	no	Artiree_Fabric_Helm
0x1792	MainHand	no	yes	Triden_OneHandMace
0x297	Other	yes	yes	Collection_Prop_Cup_0015
0x17C9	MainHand	no	yes	Damian_OneHandShield_VI
0xBA3	Other	yes	yes	Item_Stat_AbyssGear_ClimbSpeedRate_LV1
0xBB2	Other	yes	yes	Item_Stat_AbyssGear_ClimbSpeedRate_LV2
0xBC1	Other	yes	yes	Item_Stat_AbyssGear_ClimbSpeedRate_LV3
0x14F8	Chest	no	yes	Ashad_PlateArmor_Armor
0x14F3	Boots	no	yes	Ashad_PlateArmor_Boots
0x14FB	Cloak	no	yes	Ashad_PlateArmor_Cloak
0x14FE	Gloves	no	yes	Ashad_PlateArmor_Gloves
0x1503	Helm	no	yes	Ashad_PlateArmor_Helm
0x1532	Chest	no	yes	Tibbletanus_Leather_Armor
0x18C6	TwoHand	no	yes	Legendary_Tarandus_TwoHandedWarHamme
0x879	Other	no	yes	Visione_Chip_GreyRift
0x2E4	Other	yes	yes	Collection_Prop_Bowl_0019
0x1459	Chest	no	yes	Oongka_Basic_Leather_Armor
0x145C	Boots	no	yes	Langust_Leather_Boots
0x145A	Cloak	no	yes	Oongka_Basic_Leather_Cloak
0x145B	Gloves	no	yes	Oongka_Basic_Leather_Gloves
0x1396	Helm	yes	yes	Aspherd_PlateArmor_Helm
0xE5D	Gloves	yes	yes	Ashiteu_Fabric_Gloves
0xD8C	Chest	yes	yes	Aslan_ChainMail_Armor
0x4A9	Other	no	yes	Asparagus
0x7D6	Other	no	yes	Paper_Lenard_I
0x58E	Other	no	yes	Full_Course_of_Braised_Fish
0x572	Other	no	yes	Meat_Fish_Fruit_Sanjeok
0xE56	Gloves	yes	yes	Astia_Fabric_Gloves
0x635	Other	no	yes	Potion_StatBuff_Tier2_0005
0x63A	Other	no	yes	Potion_StatBuff_Tier3_0005
0x630	Other	no	yes	Potion_StatBuff_Tier1_0005
0xDDB	Gloves	yes	yes	Astti_Fabric_Gloves
0xE6A	Helm	yes	yes	Ataram_Fabric_Helm
0xE3A	Chest	yes	yes	Artnan_Fabric_Armor
0x1782	SubWeapon	no	yes	Ceremonial_OneHandDagger
0xC52	Other	yes	yes	Item_Skill_AbyssGear_AtorDrone_LV1
0x1537	Chest	no	yes	Wintharden_Fabric_Armor
0x1553	Helm	no	yes	Makutan_PlateArmor_Helm
0x1437	Boots	no	yes	Tirtit_Leather_Boots
0x1441	Gloves	no	yes	Antumbra_Leather_Gloves
0xEA2	Chest	yes	yes	Entrian_Fabric_Armor
0x116E	Chest	yes	yes	Ald_Leather_Armor
0x11C6	Boots	yes	yes	Aurellian_Leather_Boots
0xE77	Chest	yes	yes	Auron_Fabric_Armor
0xE82	Chest	yes	yes	Austphelt_Fabric_Armor
0xFCB	Gloves	yes	yes	Austphelt_Leather_Gloves
0x13AF	Helm	yes	yes	Astin_PlateArmor_Helm
0x13EA	Cloak	no	no	Demian_Fabric_Cloak_III
0x1468	Chest	no	no	Demian_Leather_Armor_IV
0x1469	Boots	no	no	DamianOnly_Leather_Boots_IV
0x146A	Gloves	no	no	Demian_Leather_Gloves_III
0x150E	Helm	no	no	Demian_PlateArmor_Helm_VI
0x8B	Other	no	yes	Quest_Paper_Kwe_Aeba
0xD8F	Chest	yes	yes	Avignon_Fabric_Armor
0xF94	Chest	yes	yes	Boss_Ludvig_Awakening_Leahter_Armor
0xFBF	Boots	yes	yes	Boss_Ludvig_Awakening_Leather_Boots
0x189E	TwoHand	no	yes	Forgotten_General_TwoHandAlebard
0x13B1	Helm	yes	no	Aant_PlateArmor_Helm
0xC76	TwoHand	no	yes	Boss_Reward_SuperWeapon
0x844	Other	no	yes	Visione_Chip_TreeOfAxes
0x1599	Bracelet	no	yes	Daeil_Band
0x3CC	Other	no	yes	Item_Axolotl
0x8EF	Other	no	yes	Visione_Chip_Azureiansister
0x135E	Chest	yes	yes	Noble_Retainer_PlateArmor_Armor_V
0x135C	Chest	yes	yes	Noble_Retainer_PlateArmor_Armor_III
0x135D	Chest	yes	yes	Noble_Retainer_PlateArmor_Armor_IV
0x824	Other	no	yes	Visione_Chip_Mansion_Marseille_Memory_I
0x462	Other	no	yes	BlueStone
0x7AD	Other	no	yes	Quest_MarchellByron_Letter
0x3C9	Other	no	yes	Item_Baby_Hedgehog
0x11CB	Boots	yes	yes	Badran_Leather_Boots
0x1216	Gloves	yes	yes	Badran_Leather_Gloves
0xE76	Chest	yes	yes	Volmers_Fabric_Armor
0xE58	Gloves	yes	yes	Bydan_Fabric_Gloves
0xF43	Helm	yes	yes	Baidan_Fabric_Helm
0xE11	Chest	yes	yes	Bailao_Fabric_Armor
0x1696	Boots	no	yes	Bainian_Leather_Boots_T5_QA
0x7DE	Other	no	yes	Paper_Harveston_I
0x1069	Boots	yes	no	Baku_Leather_Boots
0x111B	Chest	yes	yes	Balindean_Leather_Armor
0xF06	Chest	yes	yes	Greyfur_Fabric_Armor
0xDBC	Chest	yes	yes	Balderinne_Fabric_Armor
0x15F5	MainHand	no	yes	Legendary_SkullKnight_OneHandShield
0xF78	Chest	yes	yes	Valcroden_Leather_Armor
0x186	Other	no	yes	Book_WyvernJournal
0x1496	Chest	no	yes	Valteon_PlateArmor_Armor
0x14A8	Gloves	no	yes	Valteon_PlateArmor_Gloves
0x14E9	Helm	no	yes	Lekia_PlateArmor_Helm
0x102D	Chest	yes	yes	Baltimer_Leather_Armor
0x17AC	MainHand	no	yes	Balton_OneHandMace
0x184D	MainHand	no	yes	Monita_OneHandTowerShield
0x1960	TwoHand	no	yes	Reckleeman_TwoHandSword
0x17AA	MainHand	no	yes	Scarfle_OneHandMace
0x17E4	MainHand	no	yes	ReiGhis_Wood_OneHandShield
0x1821	MainHand	no	yes	Bamboo_Branch_01_III
0x1820	MainHand	no	yes	Bamboo_Branch_01_II
0x18F8	TwoHand	no	yes	Bamboo_TwoHandSpear
0x181F	MainHand	no	yes	Bamboo_Branch_01
0x3F9	Other	no	yes	Item_Banded_Peacock
0x10CC	Gloves	yes	yes	Balindeuri_Leather_Gloves
0xEC1	Chest	yes	yes	Barndid_Fabric_Armor
0x153B	Chest	no	yes	Laviren_Fabric_Armor_1
0x1585	Cloak	no	yes	Laviren_Fabric_Cloak_I
0x11E0	Boots	yes	yes	Bandit_Leather_Boots_II
0x1224	Gloves	yes	yes	Bandit_Leather_Gloves_I
0x11DE	Boots	yes	yes	Bandit_Leather_Boots
0x122B	Gloves	yes	yes	Bandit_Leather_Gloves_III
0xDC2	Chest	yes	yes	Vanti_Fabric_Armor
0x1160	Chest	yes	yes	Barioca_Leather_Armor
0xDCA	Chest	yes	yes	Baraccuro_Fabric_Armor
0xE48	Chest	yes	yes	Baras_Fabric_Armor
0xD58	Chest	yes	yes	Baratan_ChainMail_Armor
0xDC8	Chest	yes	yes	Baratum_Fabric_Armor
0x1229	Gloves	yes	yes	Barbarian_Leather_Gloves_I
0x11DD	Boots	yes	yes	Barbarian_Leather_Boots_II
0x1168	Chest	yes	yes	Barbaros_Leather_Armor
0xECB	Chest	yes	yes	Barbaroy_Fabric_Armor
0x1169	Chest	yes	yes	Barbaroy_Leather_Armor
0xE13	Chest	yes	yes	Barch_Fabric_Armor
0xE12	Chest	yes	yes	Bakrao_Fabric_Armor
0xE0A	Chest	yes	yes	Barcy_Fabric_Armor
0x85	Other	no	yes	Quest_Paper_Kwe_Bargul
0xE09	Chest	yes	yes	Bareuan_Fabric_Armor
0xDC9	Chest	yes	yes	Baritum_Fabric_Armor
0x487	Other	no	yes	Barley
0x11F8	Gloves	yes	yes	Ballet_Leather_Gloves
0x4E1	Other	no	yes	Food_Rock_Bream
0xF24	Boots	yes	yes	Barrette_Fabric_Boots
0x116D	Chest	yes	yes	Barrette_Leather_Armor
0x896	Other	no	yes	Visione_Chip_Bariklair
0xE7E	Chest	yes	yes	Baraoh_Fabric_Armor
0xE0B	Chest	yes	yes	Battmen_Fabric_Armor
0xF90	Chest	yes	yes	Varunin_Leather_Armor
0x4D1	Other	no	yes	Food_Bass_I
0x825	Other	no	yes	Visione_Chip_Mansion_Marseille_Memory_II
0x117C	Chest	yes	yes	Batangka_Leather_Armor
0x5FC	Other	no	yes	Pan_fried_Fish_Pancake
0x5FA	Other	no	yes	Pan_fried_Grain_Pancake
0x521	Other	no	yes	Kimbap
0x5E8	Other	no	yes	Pan_fried_Meat_Pancake
0x5BD	Other	no	yes	Pan_fried_Meat_Fish_Pancake
0x5B2	Other	no	yes	Pan_fried_Fish_Vegetable_Pancake
0x5FB	Other	no	yes	Pan_fried_Vegetable_Pancake
0x12E8	Boots	yes	yes	Batz_Plate_Boots
0x1284	Gloves	yes	yes	Batz_PlateArmor_Gloves
0x1285	Gloves	yes	yes	Batz_PlateArmor_Gloves_I
0xFB4	Boots	yes	yes	Bayur_Leather_Boots
0x13B5	Helm	yes	yes	Bayur_PlateArmor_Helm
0x7E5	Other	no	yes	Paper_Beatrice
0x9D	Other	no	yes	Quest_Paper_Crim_Beatrice
0x71D	Other	no	yes	Tower_Key
0x13AA	Helm	yes	yes	Matiras_PlateArmor_Helm_I
0x486	Other	no	yes	Bean
0x157E	Cloak	no	yes	Bear_Leather_cloak
0x15E1	Backpack	no	yes	Bear_BackPack
0x16EE	Other	no	yes	Bear_Armor
0x442	Other	no	yes	Bear_Bile
0xBCE	Other	yes	yes	Item_Skill_AbyssGear_CommonAnimal_AdditionalDamage_LV1
0xBE8	Other	yes	yes	Item_Skill_AbyssGear_CommonAnimal_AdditionalDamage_LV2
0xC02	Other	yes	yes	Item_Skill_AbyssGear_CommonAnimal_AdditionalDamage_LV3
0x128A	Helm	yes	yes	Beastman_PlateArmor_Helm
0xD69	Gloves	yes	yes	Beastman_ChainMail_Gloves
0x110D	Chest	yes	yes	Beastman_Leather_Armor
0x330	Other	yes	yes	Legendary_Animal_White_Moose
0x1497	Cloak	no	yes	Vdure_ChainMail_Cloak
0x1492	Chest	no	yes	Vdure_ChainMail_Armor
0x14CC	Helm	no	yes	Madacus_PlateArmor_Helm
0x4B7	Other	no	yes	HoneyComb
0x1883	MainHand	no	yes	HoneyComb_OneHandMace
0x14E	Other	no	yes	Recipe_Book_Beekeeping
0x15CA	Backpack	no	yes	Beekeeping_BackPack
0x144D	Boots	no	yes	Optionary_Beekeeping_Leather_Boots
0x157B	Cloak	no	yes	Optionary_Beekeeping_Cloak
0x1451	Gloves	no	yes	Optionary_Beekeeping_Leather_Gloves
